record_id,lat,long,common_name,scientific_name,abbreviation,count
6042040,-36,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042040,-36,160,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042040,-36,160,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042040,-36,160,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
6042041,-36,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042041,-36,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042041,-36,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042041,-36,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042041,-36,161,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042041,-36,161,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
6042042,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042042,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042042,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042042,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042042,-37,161,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,4
6042042,-37,161,Short-tailed shearwater,Puffinus tenuirostris,PUFTEN,1
6042043,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042043,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042043,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042043,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042043,-37,161,Buller's shearwater,Puffinus bulleri,PUFBUL,1
6042044,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042044,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042044,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042044,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042044,-37,161,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042044,-37,161,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
6042044,-37,161,Sooty shearwater,Puffinus griseus,PUFGRI,2
6042045,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042045,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042045,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042045,-37,161,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042045,-37,161,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,7
6042045,-37,161,Mottled petrel,Pterodroma inexpectata,PTEINE,1
6042045,-37,161,Sooty shearwater,Puffinus griseus,PUFGRI,4
6042046,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042046,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042046,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042046,-37,161,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042046,-37,161,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042046,-37,161,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
6042046,-37,161,Gould's petrel,Pterodroma leucoptera,PTELEU,1
6042046,-37,161,Buller's shearwater,Puffinus bulleri,PUFBUL,1
6042046,-37,161,Sooty shearwater,Puffinus griseus,PUFGRI,1
6042047,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042047,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042047,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042047,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042047,-37,162,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042047,-37,162,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
6042047,-37,162,Mottled petrel,Pterodroma inexpectata,PTEINE,1
6042048,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042048,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042048,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042048,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042048,-37,162,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042048,-37,162,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
6042048,-37,162,Mottled petrel,Pterodroma inexpectata,PTEINE,1
6042049,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042049,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042049,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042049,-37,162,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042049,-37,162,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
6042049,-37,162,Buller's shearwater,Puffinus bulleri,PUFBUL,1
6042050,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042050,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042050,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042050,-37,162,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042050,-37,162,Cook's petrel,Pterodroma cookii,PTECOO,2
6042051,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042051,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042051,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042051,-37,162,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042051,-37,162,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
6042051,-37,162,Mottled petrel,Pterodroma inexpectata,PTEINE,1
6042051,-37,162,Grey noddy,Procelsterna cerulea,PROCER,1
6042052,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042052,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042052,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042052,-37,162,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042052,-37,162,Cape petrel,Daption capense,DAPCAP,1
6042052,-37,162,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,5
6042052,-37,162,Pomarine skua,Stercorarius pomarinus,STEPOM,4
6042053,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042053,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042053,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042053,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042053,-37,162,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042053,-37,162,Cape petrel,Daption capense,DAPCAP,1
6042053,-37,162,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,8
6042053,-37,162,Mottled petrel,Pterodroma inexpectata,PTEINE,1
6042054,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042054,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042054,-37,162,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
6042054,-37,162,Buller's shearwater,Puffinus bulleri,PUFBUL,1
6042054,-37,162,Cook's petrel,Pterodroma cookii,PTECOO,1
6042055,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042055,-37,162,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042055,-37,162,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
6042055,-37,162,Mottled petrel,Pterodroma inexpectata,PTEINE,3
6042055,-37,162,Buller's shearwater,Puffinus bulleri,PUFBUL,1
6042056,-37,163,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042056,-37,163,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042056,-37,163,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042056,-37,163,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
6042056,-37,163,Mottled petrel,Pterodroma inexpectata,PTEINE,2
6042057,-37,163,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042057,-37,163,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042057,-37,163,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042057,-37,163,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
6042057,-37,163,Mottled petrel,Pterodroma inexpectata,PTEINE,2
6042057,-37,163,Buller's shearwater,Puffinus bulleri,PUFBUL,1
6042057,-37,163,Cook's petrel,Pterodroma cookii,PTECOO,2
6042058,-37,163,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042058,-37,163,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042058,-37,163,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042058,-37,163,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042058,-37,163,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,3
6042058,-37,163,Mottled petrel,Pterodroma inexpectata,PTEINE,1
6042058,-37,163,Buller's shearwater,Puffinus bulleri,PUFBUL,1
6042058,-37,163,Cook's petrel,Pterodroma cookii,PTECOO,1
6042059,-38,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042059,-38,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
6042059,-38,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042059,-38,166,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042059,-38,166,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042059,-38,166,Giant petrel,Macronectes sp.,MACSP,1
6042059,-38,166,Cape petrel,Daption capense,DAPCAP,2
6042059,-38,166,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
6042059,-38,166,Sooty shearwater,Puffinus griseus,PUFGRI,2
6042060,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042060,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
6042060,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042060,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042060,-38,167,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042060,-38,167,Giant petrel,Macronectes sp.,MACSP,1
6042060,-38,167,Cape petrel,Daption capense,DAPCAP,2
6042060,-38,167,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
6042060,-38,167,White-headed petrel,Pterodroma lessonii,PTELES,1
6042061,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042061,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042061,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042061,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042061,-38,167,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042061,-38,167,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042061,-38,167,Giant petrel,Macronectes sp.,MACSP,1
6042061,-38,167,Cape petrel,Daption capense,DAPCAP,2
6042061,-38,167,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
6042061,-38,167,White-headed petrel,Pterodroma lessonii,PTELES,1
6042062,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042062,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
6042062,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042062,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042062,-38,167,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042062,-38,167,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042062,-38,167,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
6042062,-38,167,Buller's shearwater,Puffinus bulleri,PUFBUL,1
6042062,-38,167,Sooty shearwater,Puffinus griseus,PUFGRI,1
6042063,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042063,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042063,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042063,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042063,-38,167,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042063,-38,167,Cape petrel,Daption capense,DAPCAP,1
6042063,-38,167,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
6042063,-38,167,Buller's shearwater,Puffinus bulleri,PUFBUL,20
6042063,-38,167,Sooty shearwater,Puffinus griseus,PUFGRI,30
6042064,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042064,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042064,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042064,-38,167,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042064,-38,167,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042064,-38,167,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042064,-38,167,Cape petrel,Daption capense,DAPCAP,2
6042064,-38,167,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,2
6042064,-38,167,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,4
6042064,-38,167,Buller's shearwater,Puffinus bulleri,PUFBUL,5
6042064,-38,167,Sooty shearwater,Puffinus griseus,PUFGRI,3
6042065,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042065,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042065,-39,168,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042065,-39,168,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
6042065,-39,168,Cape petrel,Daption capense,DAPCAP,2
6042065,-39,168,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
6042065,-39,168,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,1
6042065,-39,168,Sooty shearwater,Puffinus griseus,PUFGRI,2
6042066,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042066,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042066,-39,168,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042066,-39,168,Shy / white-capped / Salvin's /  Chatham mollymawk,Thalassarche cauta / salvini / eremita,THACAUSALERE,1
6042066,-39,168,Cape petrel,Daption capense,DAPCAP,2
6042066,-39,168,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,1
6042066,-39,168,Sooty shearwater,Puffinus griseus,PUFGRI,1
6042067,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042067,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042067,-39,168,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042067,-39,168,Cape petrel,Daption capense,DAPCAP,3
6042067,-39,168,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,2
6042068,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042068,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042068,-39,168,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042068,-39,168,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042068,-39,168,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,2
6042068,-39,168,Sooty shearwater,Puffinus griseus,PUFGRI,2
6042069,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042069,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,4
6042069,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042069,-39,168,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042069,-39,168,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042069,-39,168,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042069,-39,168,Cape petrel,Daption capense,DAPCAP,2
6042069,-39,168,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,2
6042069,-39,168,Sooty shearwater,Puffinus griseus,PUFGRI,6
6042069,-39,168,Wilson's storm petrel,Oceanites oceanicus,OCEOCE,1
6042070,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042070,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042070,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042070,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042070,-39,169,Cape petrel,Daption capense,DAPCAP,2
6042070,-39,169,Grey-faced petrel,Pterodroma macroptera  gouldi,PTEMACGOU,1
6042070,-39,169,Sooty shearwater,Puffinus griseus,PUFGRI,1
6042071,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042071,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042071,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042071,-39,169,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042071,-39,169,Cape petrel,Daption capense,DAPCAP,5
6042071,-39,169,Buller's shearwater,Puffinus bulleri,PUFBUL,3
6042071,-39,169,Sooty shearwater,Puffinus griseus,PUFGRI,6
6042072,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042072,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042072,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042072,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042072,-39,169,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042072,-39,169,Cape petrel,Daption capense,DAPCAP,5
6042072,-39,169,Sooty shearwater,Puffinus griseus,PUFGRI,4
6042073,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042073,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042073,-39,169,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,1
6042073,-39,169,Cape petrel,Daption capense,DAPCAP,3
6042073,-39,169,Westland / White-chinned petrel,Procellaria westlandica / aequinoctialis,PROWESAEQ,2
6042073,-39,169,Sooty shearwater,Puffinus griseus,PUFGRI,1
6042074,-39,169,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042074,-39,169,Cape petrel,Daption capense,DAPCAP,1
6042074,-39,169,Sooty shearwater,Puffinus griseus,PUFGRI,1
6042075,-39,170,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042075,-39,170,Cape petrel,Daption capense,DAPCAP,2
6042076,-39,170,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042076,-39,170,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042076,-39,170,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042076,-39,170,Cape petrel,Daption capense,DAPCAP,2
6042076,-39,170,Mottled petrel,Pterodroma inexpectata,PTEINE,1
6042076,-39,170,Prion (unidentified),Pachyptila sp,PACSP,1
6042076,-39,170,Buller's shearwater,Puffinus bulleri,PUFBUL,1
6042076,-39,170,Sooty shearwater,Puffinus griseus,PUFGRI,1
6042077,-39,170,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042078,-39,170,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042078,-39,170,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042078,-39,170,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,2
6042078,-39,170,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042078,-39,170,Prion (unidentified),Pachyptila sp,PACSP,2
6042078,-39,170,Buller's shearwater,Puffinus bulleri,PUFBUL,1
6042079,-39,171,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042079,-39,171,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,3
6042079,-39,171,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042079,-39,171,Wandering albatross,Diomedea antipodensis / exulans,DIOANTEXU,1
6042079,-39,171,Black-browed albatross,Diomedea impavida / melanophrys,DIOIMPMEL,2
6042079,-39,171,White-headed petrel,Pterodroma lessonii,PTELES,1
